state_spaces:  {'first_0': Box(0.0, 1.0, (128,), float32), 'second_0': Box(0.0, 1.0, (128,), float32)} ,  action_spaces:  {'first_0': Discrete(18), 'second_0': Discrete(18)}
['first_0', 'second_0']
# of episode :20
exploiter avg. score: -99.45, avg. epi length: 266
# of episode :40
exploiter avg. score: -99.55, avg. epi length: 266
# of episode :60
exploiter avg. score: -89.5, avg. epi length: 420
# of episode :80
exploiter avg. score: -71.25, avg. epi length: 860
# of episode :100
exploiter avg. score: -57.05, avg. epi length: 1034
# of episode :120
exploiter avg. score: -68.45, avg. epi length: 1109
# of episode :140
exploiter avg. score: -52.8, avg. epi length: 1193
# of episode :160
exploiter avg. score: -68.3, avg. epi length: 749
# of episode :180
exploiter avg. score: -47.85, avg. epi length: 1185
# of episode :200
exploiter avg. score: -39.95, avg. epi length: 1244
# of episode :220
exploiter avg. score: -80.85, avg. epi length: 716
# of episode :240
exploiter avg. score: -65.05, avg. epi length: 953
# of episode :260
exploiter avg. score: -90.95, avg. epi length: 449
# of episode :280
exploiter avg. score: -99.1, avg. epi length: 581
# of episode :300
exploiter avg. score: -27.2, avg. epi length: 1638
# of episode :320
exploiter avg. score: -9.9, avg. epi length: 1715
# of episode :340
exploiter avg. score: -22.7, avg. epi length: 1639
# of episode :360
exploiter avg. score: -13.7, avg. epi length: 1707
# of episode :380
exploiter avg. score: -7.6, avg. epi length: 1784
# of episode :400
exploiter avg. score: -11.8, avg. epi length: 1685
# of episode :420
exploiter avg. score: -14.8, avg. epi length: 1720
# of episode :440
exploiter avg. score: -4.4, avg. epi length: 1784
# of episode :460
exploiter avg. score: -9.2, avg. epi length: 1743
# of episode :480
exploiter avg. score: -18.9, avg. epi length: 1616
# of episode :500
exploiter avg. score: -6.8, avg. epi length: 1784
# of episode :520
exploiter avg. score: -8.0, avg. epi length: 1743
# of episode :540
exploiter avg. score: -11.8, avg. epi length: 1762
# of episode :560
exploiter avg. score: -7.5, avg. epi length: 1779
# of episode :580
exploiter avg. score: -8.0, avg. epi length: 1751
# of episode :600
exploiter avg. score: -6.4, avg. epi length: 1784
# of episode :620
exploiter avg. score: -7.8, avg. epi length: 1710
# of episode :640
exploiter avg. score: -10.9, avg. epi length: 1744
# of episode :660
exploiter avg. score: -3.0, avg. epi length: 1784
# of episode :680
exploiter avg. score: -17.4, avg. epi length: 1648
# of episode :700
exploiter avg. score: -4.0, avg. epi length: 1784
# of episode :720
exploiter avg. score: -4.1, avg. epi length: 1784
# of episode :740
exploiter avg. score: -18.8, avg. epi length: 1723
# of episode :760
exploiter avg. score: -9.7, avg. epi length: 1776
# of episode :780
exploiter avg. score: -2.6, avg. epi length: 1784
# of episode :800
exploiter avg. score: -17.1, avg. epi length: 1611
# of episode :820
exploiter avg. score: -6.8, avg. epi length: 1749
# of episode :840
exploiter avg. score: -3.2, avg. epi length: 1784
# of episode :860
exploiter avg. score: -8.4, avg. epi length: 1751
# of episode :880
exploiter avg. score: -12.75, avg. epi length: 1744
# of episode :900
exploiter avg. score: -13.4, avg. epi length: 1723
# of episode :920
exploiter avg. score: -19.7, avg. epi length: 1705
# of episode :940
exploiter avg. score: -1.8, avg. epi length: 1784
# of episode :960
exploiter avg. score: -13.8, avg. epi length: 1711
# of episode :980
exploiter avg. score: -10.4, avg. epi length: 1712
Final score: -10.4, episode length: 1712
load model:  38000 38000mappo_single_1
model/boxing_v1/selfplay/noise/38000mappo_single_1
# of episode :0
exploiter avg. score: -1.4, avg. epi length: 1784
# of episode :20
exploiter avg. score: -25.7, avg. epi length: 1732
# of episode :40
exploiter avg. score: -20.0, avg. epi length: 1784
# of episode :60
exploiter avg. score: -27.9, avg. epi length: 1717
# of episode :80
exploiter avg. score: -32.8, avg. epi length: 1723
# of episode :100
exploiter avg. score: -23.4, avg. epi length: 1712
# of episode :120
exploiter avg. score: -20.1, avg. epi length: 1784
# of episode :140
exploiter avg. score: -32.1, avg. epi length: 1750
# of episode :160
exploiter avg. score: -34.5, avg. epi length: 1612
# of episode :180
exploiter avg. score: -22.6, avg. epi length: 1784
# of episode :200
exploiter avg. score: -18.9, avg. epi length: 1784
# of episode :220
exploiter avg. score: -29.1, avg. epi length: 1726
# of episode :240
exploiter avg. score: -26.1, avg. epi length: 1784
# of episode :260
exploiter avg. score: -23.3, avg. epi length: 1784
# of episode :280
exploiter avg. score: -19.6, avg. epi length: 1784
# of episode :300
exploiter avg. score: -29.5, avg. epi length: 1777
# of episode :320
exploiter avg. score: -27.0, avg. epi length: 1778
# of episode :340
exploiter avg. score: -26.8, avg. epi length: 1742
# of episode :360
exploiter avg. score: -25.0, avg. epi length: 1750
# of episode :380
exploiter avg. score: -24.1, avg. epi length: 1764
# of episode :400
exploiter avg. score: -25.2, avg. epi length: 1784
# of episode :420
exploiter avg. score: -23.9, avg. epi length: 1784
# of episode :440
exploiter avg. score: -31.2, avg. epi length: 1730
# of episode :460
exploiter avg. score: -19.4, avg. epi length: 1784
# of episode :480
exploiter avg. score: -24.4, avg. epi length: 1784
# of episode :500
exploiter avg. score: -16.0, avg. epi length: 1784
# of episode :520
exploiter avg. score: -22.0, avg. epi length: 1784
# of episode :540
exploiter avg. score: -21.2, avg. epi length: 1784
# of episode :560
exploiter avg. score: -18.3, avg. epi length: 1784
# of episode :580
exploiter avg. score: -22.2, avg. epi length: 1784
# of episode :600
exploiter avg. score: -24.4, avg. epi length: 1784
# of episode :620
exploiter avg. score: -20.3, avg. epi length: 1784
# of episode :640
exploiter avg. score: -24.2, avg. epi length: 1784
# of episode :660
exploiter avg. score: -23.4, avg. epi length: 1765
# of episode :680
exploiter avg. score: -27.1, avg. epi length: 1651
# of episode :700
exploiter avg. score: -28.4, avg. epi length: 1715
# of episode :720
exploiter avg. score: -34.5, avg. epi length: 1760
# of episode :740
exploiter avg. score: -28.0, avg. epi length: 1731
# of episode :760
exploiter avg. score: -22.8, avg. epi length: 1716
# of episode :780
exploiter avg. score: -22.3, avg. epi length: 1784
# of episode :800
exploiter avg. score: -35.7, avg. epi length: 1651
# of episode :820
exploiter avg. score: -25.5, avg. epi length: 1784
# of episode :840
exploiter avg. score: -23.8, avg. epi length: 1784
# of episode :860
exploiter avg. score: -21.0, avg. epi length: 1784
# of episode :880
exploiter avg. score: -23.9, avg. epi length: 1784
# of episode :900
exploiter avg. score: -18.0, avg. epi length: 1784
# of episode :920
exploiter avg. score: -23.8, avg. epi length: 1784
# of episode :940
exploiter avg. score: -30.2, avg. epi length: 1737
# of episode :960
exploiter avg. score: -29.2, avg. epi length: 1668
# of episode :980
exploiter avg. score: -26.8, avg. epi length: 1720
Final score: -26.8, episode length: 1720
load model:  39000 39000mappo_single_1
model/boxing_v1/selfplay/noise/39000mappo_single_1
# of episode :0
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :20
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :40
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :60
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :80
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :100
exploiter avg. score: -3.1, avg. epi length: 1784
# of episode :120
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :140
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :160
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :180
exploiter avg. score: -4.2, avg. epi length: 1756
# of episode :200
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :220
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :240
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :260
exploiter avg. score: -4.1, avg. epi length: 1740
# of episode :280
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :300
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :320
exploiter avg. score: -2.1, avg. epi length: 1784
# of episode :340
exploiter avg. score: -3.6, avg. epi length: 1784
# of episode :360
exploiter avg. score: -2.5, avg. epi length: 1784
# of episode :380
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :400
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :420
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :440
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :460
exploiter avg. score: -4.1, avg. epi length: 1783
# of episode :480
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :500
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :520
exploiter avg. score: -2.0, avg. epi length: 1784
# of episode :540
exploiter avg. score: -3.6, avg. epi length: 1784
# of episode :560
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :580
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :600
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :620
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :640
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :660
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :680
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :700
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :720
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :740
exploiter avg. score: -8.3, avg. epi length: 1729
# of episode :760
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :780
exploiter avg. score: -4.2, avg. epi length: 1769
# of episode :800
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :820
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :840
exploiter avg. score: -3.0, avg. epi length: 1784
# of episode :860
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :880
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :900
exploiter avg. score: -4.0, avg. epi length: 1759
# of episode :920
exploiter avg. score: -8.9, avg. epi length: 1784
# of episode :940
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :960
exploiter avg. score: -7.6, avg. epi length: 1750
# of episode :980
exploiter avg. score: 0.0, avg. epi length: 1784
Final score: 0.0, episode length: 1784
load model:  40000 40000mappo_single_1
model/boxing_v1/selfplay/noise/40000mappo_single_1
# of episode :0
exploiter avg. score: -5.0, avg. epi length: 529
# of episode :20
exploiter avg. score: -98.9, avg. epi length: 702
# of episode :40
exploiter avg. score: -97.75, avg. epi length: 563
# of episode :60
exploiter avg. score: -92.55, avg. epi length: 896
# of episode :80
exploiter avg. score: -100.0, avg. epi length: 553
# of episode :100
exploiter avg. score: -94.95, avg. epi length: 775
# of episode :120
exploiter avg. score: -100.0, avg. epi length: 683
# of episode :140
exploiter avg. score: -100.0, avg. epi length: 742
# of episode :160
exploiter avg. score: -97.7, avg. epi length: 718
# of episode :180
exploiter avg. score: -99.75, avg. epi length: 852
# of episode :200
exploiter avg. score: -97.95, avg. epi length: 726
# of episode :220
exploiter avg. score: -92.9, avg. epi length: 884
# of episode :240
exploiter avg. score: -96.1, avg. epi length: 651
# of episode :260
exploiter avg. score: -100.0, avg. epi length: 746
# of episode :280
exploiter avg. score: -93.75, avg. epi length: 850
# of episode :300
exploiter avg. score: -95.0, avg. epi length: 724
# of episode :320
exploiter avg. score: -95.7, avg. epi length: 730
# of episode :340
exploiter avg. score: -98.8, avg. epi length: 792
# of episode :360
exploiter avg. score: -99.55, avg. epi length: 729
# of episode :380
exploiter avg. score: -100.0, avg. epi length: 665
# of episode :400
exploiter avg. score: -100.0, avg. epi length: 654
# of episode :420
exploiter avg. score: -100.0, avg. epi length: 631
# of episode :440
exploiter avg. score: -97.75, avg. epi length: 836
# of episode :460
exploiter avg. score: -96.1, avg. epi length: 640
# of episode :480
exploiter avg. score: -100.0, avg. epi length: 693
# of episode :500
exploiter avg. score: -96.4, avg. epi length: 742
# of episode :520
exploiter avg. score: -100.0, avg. epi length: 693
# of episode :540
exploiter avg. score: -96.5, avg. epi length: 658
# of episode :560
exploiter avg. score: -100.0, avg. epi length: 680
# of episode :580
exploiter avg. score: -100.0, avg. epi length: 690
# of episode :600
exploiter avg. score: -98.95, avg. epi length: 765
# of episode :620
exploiter avg. score: -85.05, avg. epi length: 1087
# of episode :640
exploiter avg. score: -100.0, avg. epi length: 795
# of episode :660
exploiter avg. score: -97.1, avg. epi length: 770
# of episode :680
exploiter avg. score: -100.0, avg. epi length: 608
# of episode :700
exploiter avg. score: -98.7, avg. epi length: 703
# of episode :720
exploiter avg. score: -90.75, avg. epi length: 923
# of episode :740
exploiter avg. score: -100.0, avg. epi length: 631
# of episode :760
exploiter avg. score: -100.0, avg. epi length: 818
# of episode :780
exploiter avg. score: -95.8, avg. epi length: 657
# of episode :800
exploiter avg. score: -100.0, avg. epi length: 598
# of episode :820
exploiter avg. score: -97.7, avg. epi length: 776
# of episode :840
exploiter avg. score: -100.0, avg. epi length: 777
# of episode :860
exploiter avg. score: -100.0, avg. epi length: 677
# of episode :880
exploiter avg. score: -100.0, avg. epi length: 751
# of episode :900
exploiter avg. score: -95.95, avg. epi length: 889
# of episode :920
exploiter avg. score: -98.2, avg. epi length: 740
# of episode :940
exploiter avg. score: -100.0, avg. epi length: 802
# of episode :960
exploiter avg. score: -96.9, avg. epi length: 677
# of episode :980
exploiter avg. score: -96.1, avg. epi length: 721
Final score: -96.1, episode length: 721
load model:  41000 41000mappo_single_1
model/boxing_v1/selfplay/noise/41000mappo_single_1
# of episode :0
exploiter avg. score: -0.2, avg. epi length: 1784
# of episode :20
exploiter avg. score: -18.3, avg. epi length: 1706
# of episode :40
exploiter avg. score: -12.45, avg. epi length: 1784
# of episode :60
exploiter avg. score: -11.6, avg. epi length: 1740
# of episode :80
exploiter avg. score: -8.8, avg. epi length: 1784
# of episode :100
exploiter avg. score: -9.4, avg. epi length: 1784
# of episode :120
exploiter avg. score: -7.8, avg. epi length: 1784
# of episode :140
exploiter avg. score: -8.55, avg. epi length: 1784
# of episode :160
exploiter avg. score: -12.8, avg. epi length: 1743
# of episode :180
exploiter avg. score: -8.8, avg. epi length: 1784
# of episode :200
exploiter avg. score: -9.0, avg. epi length: 1784
# of episode :220
exploiter avg. score: -8.0, avg. epi length: 1784
# of episode :240
exploiter avg. score: -9.2, avg. epi length: 1784
# of episode :260
exploiter avg. score: -8.25, avg. epi length: 1784
# of episode :280
exploiter avg. score: -10.0, avg. epi length: 1784
# of episode :300
exploiter avg. score: -11.5, avg. epi length: 1732
# of episode :320
exploiter avg. score: -7.8, avg. epi length: 1784
# of episode :340
exploiter avg. score: -8.5, avg. epi length: 1784
# of episode :360
