state_spaces:  {'first_0': Box(0.0, 1.0, (128,), float32), 'second_0': Box(0.0, 1.0, (128,), float32)} ,  action_spaces:  {'first_0': Discrete(18), 'second_0': Discrete(18)}
['first_0', 'second_0']
# of episode :120
exploiter avg. score: -15.75, avg. epi length: 1181
# of episode :140
exploiter avg. score: -15.75, avg. epi length: 1145
# of episode :160
exploiter avg. score: -15.95, avg. epi length: 1122
# of episode :180
exploiter avg. score: -15.7, avg. epi length: 1134
# of episode :200
exploiter avg. score: -16.65, avg. epi length: 1108
# of episode :220
exploiter avg. score: -14.9, avg. epi length: 1159
# of episode :240
exploiter avg. score: -16.85, avg. epi length: 1038
# of episode :260
exploiter avg. score: -19.3, avg. epi length: 863
# of episode :280
exploiter avg. score: -16.25, avg. epi length: 1126
# of episode :300
exploiter avg. score: -18.8, avg. epi length: 910
# of episode :320
exploiter avg. score: -16.05, avg. epi length: 1140
# of episode :340
exploiter avg. score: -17.4, avg. epi length: 1066
# of episode :360
exploiter avg. score: -16.25, avg. epi length: 1062
# of episode :380
exploiter avg. score: -16.25, avg. epi length: 1123
# of episode :400
exploiter avg. score: -16.1, avg. epi length: 1133
# of episode :420
exploiter avg. score: -11.1, avg. epi length: 1388
# of episode :440
exploiter avg. score: -3.3, avg. epi length: 1489
# of episode :460
exploiter avg. score: -3.85, avg. epi length: 1531
# of episode :480
exploiter avg. score: -2.85, avg. epi length: 1483
# of episode :500
exploiter avg. score: -10.95, avg. epi length: 1343
# of episode :520
exploiter avg. score: -2.85, avg. epi length: 1481
# of episode :540
exploiter avg. score: -3.4, avg. epi length: 1585
# of episode :560
exploiter avg. score: -5.55, avg. epi length: 1309
# of episode :580
exploiter avg. score: -7.05, avg. epi length: 1517
# of episode :600
exploiter avg. score: -6.05, avg. epi length: 1364
# of episode :620
exploiter avg. score: 3.55, avg. epi length: 1659
# of episode :640
exploiter avg. score: -6.95, avg. epi length: 1566
# of episode :660
exploiter avg. score: -0.9, avg. epi length: 1481
# of episode :680
exploiter avg. score: -1.95, avg. epi length: 1534
# of episode :700
exploiter avg. score: 3.0, avg. epi length: 1664
# of episode :720
exploiter avg. score: -13.1, avg. epi length: 1276
# of episode :740
exploiter avg. score: -16.0, avg. epi length: 1142
# of episode :760
exploiter avg. score: -14.2, avg. epi length: 1233
# of episode :780
exploiter avg. score: -17.0, avg. epi length: 1049
# of episode :800
exploiter avg. score: -16.55, avg. epi length: 1100
# of episode :820
exploiter avg. score: -14.6, avg. epi length: 1218
# of episode :840
exploiter avg. score: -17.3, avg. epi length: 1064
# of episode :860
exploiter avg. score: -14.3, avg. epi length: 1267
# of episode :880
exploiter avg. score: -15.9, avg. epi length: 1144
# of episode :900
exploiter avg. score: -16.2, avg. epi length: 1075
# of episode :920
exploiter avg. score: -15.65, avg. epi length: 1136
# of episode :940
exploiter avg. score: -16.25, avg. epi length: 1170
# of episode :960
exploiter avg. score: -14.5, avg. epi length: 1234
# of episode :980
exploiter avg. score: -13.75, avg. epi length: 1198
Final score: -13.75, episode length: 1198
load model:  2280 2280mappo_single_1
model/pong_v1/selfplay/2280mappo_single_1
# of episode :0
exploiter avg. score: -0.45, avg. epi length: 1403
# of episode :20
exploiter avg. score: -14.8, avg. epi length: 1138
# of episode :40
exploiter avg. score: -13.3, avg. epi length: 1188
# of episode :60
exploiter avg. score: -8.6, avg. epi length: 1303
# of episode :80
exploiter avg. score: -10.9, avg. epi length: 1207
# of episode :100
exploiter avg. score: -10.95, avg. epi length: 1308
# of episode :120
exploiter avg. score: -2.95, avg. epi length: 1387
# of episode :140
exploiter avg. score: -10.5, avg. epi length: 1191
# of episode :160
exploiter avg. score: -13.4, avg. epi length: 1243
# of episode :180
exploiter avg. score: -6.15, avg. epi length: 1518
# of episode :200
exploiter avg. score: 4.75, avg. epi length: 1447
# of episode :220
exploiter avg. score: 3.85, avg. epi length: 1496
# of episode :240
exploiter avg. score: -8.5, avg. epi length: 1266
# of episode :260
exploiter avg. score: -11.1, avg. epi length: 1283
# of episode :280
exploiter avg. score: 0.4, avg. epi length: 1565
# of episode :300
exploiter avg. score: 0.1, avg. epi length: 1472
# of episode :320
exploiter avg. score: 5.45, avg. epi length: 1461
# of episode :340
exploiter avg. score: -0.25, avg. epi length: 1369
# of episode :360
exploiter avg. score: -1.95, avg. epi length: 1352
# of episode :380
exploiter avg. score: -2.7, avg. epi length: 1376
# of episode :400
exploiter avg. score: -6.75, avg. epi length: 1269
# of episode :420
exploiter avg. score: -10.2, avg. epi length: 1323
# of episode :440
exploiter avg. score: 3.7, avg. epi length: 1454
# of episode :460
exploiter avg. score: -3.3, avg. epi length: 1372
# of episode :480
exploiter avg. score: -1.7, avg. epi length: 1510
# of episode :500
exploiter avg. score: -6.45, avg. epi length: 1223
# of episode :520
exploiter avg. score: -9.9, avg. epi length: 1407
# of episode :540
exploiter avg. score: -1.3, avg. epi length: 1422
# of episode :560
exploiter avg. score: -1.5, avg. epi length: 1420
# of episode :580
exploiter avg. score: -4.0, avg. epi length: 1197
# of episode :600
exploiter avg. score: -1.85, avg. epi length: 1492
# of episode :620
exploiter avg. score: -8.55, avg. epi length: 1397
# of episode :640
exploiter avg. score: -1.25, avg. epi length: 1488
# of episode :660
exploiter avg. score: -0.6, avg. epi length: 1553
# of episode :680
exploiter avg. score: 1.05, avg. epi length: 1348
# of episode :700
exploiter avg. score: -11.65, avg. epi length: 1187
# of episode :720
exploiter avg. score: 1.8, avg. epi length: 1425
# of episode :740
exploiter avg. score: 1.0, avg. epi length: 1442
# of episode :760
exploiter avg. score: 2.8, avg. epi length: 1399
# of episode :780
exploiter avg. score: -6.2, avg. epi length: 1347
# of episode :800
exploiter avg. score: -8.8, avg. epi length: 1291
# of episode :820
exploiter avg. score: -0.35, avg. epi length: 1446
# of episode :840
exploiter avg. score: 0.95, avg. epi length: 1473
# of episode :860
exploiter avg. score: -7.25, avg. epi length: 1348
# of episode :880
exploiter avg. score: 1.35, avg. epi length: 1383
# of episode :900
exploiter avg. score: -7.75, avg. epi length: 1416
# of episode :920
exploiter avg. score: -0.7, avg. epi length: 1373
# of episode :940
exploiter avg. score: -12.0, avg. epi length: 1235
# of episode :960
exploiter avg. score: 6.6, avg. epi length: 1467
# of episode :980
exploiter avg. score: 1.25, avg. epi length: 1505
Final score: 1.25, episode length: 1505
load model:  2300 2300mappo_single_1
model/pong_v1/selfplay/2300mappo_single_1
# of episode :0
exploiter avg. score: -0.55, avg. epi length: 1308
# of episode :20
exploiter avg. score: -8.8, avg. epi length: 1264
# of episode :40
exploiter avg. score: -11.0, avg. epi length: 1270
# of episode :60
exploiter avg. score: -16.8, avg. epi length: 1063
# of episode :80
exploiter avg. score: 4.1, avg. epi length: 1604
# of episode :100
exploiter avg. score: -6.2, avg. epi length: 1329
# of episode :120
exploiter avg. score: 6.3, avg. epi length: 1509
# of episode :140
exploiter avg. score: -3.2, avg. epi length: 1358
# of episode :160
exploiter avg. score: -9.9, avg. epi length: 1359
# of episode :180
exploiter avg. score: -11.8, avg. epi length: 1164
# of episode :200
exploiter avg. score: -5.0, avg. epi length: 1223
# of episode :220
exploiter avg. score: -3.7, avg. epi length: 1371
# of episode :240
exploiter avg. score: -7.2, avg. epi length: 1264
# of episode :260
exploiter avg. score: -12.6, avg. epi length: 1289
# of episode :280
exploiter avg. score: -7.95, avg. epi length: 1290
# of episode :300
exploiter avg. score: -8.9, avg. epi length: 1141
# of episode :320
exploiter avg. score: -18.6, avg. epi length: 909
# of episode :340
exploiter avg. score: -4.75, avg. epi length: 1315
# of episode :360
exploiter avg. score: -11.65, avg. epi length: 1096
# of episode :380
exploiter avg. score: -17.5, avg. epi length: 960
# of episode :400
exploiter avg. score: -14.15, avg. epi length: 1225
# of episode :420
exploiter avg. score: -11.5, avg. epi length: 1273
# of episode :440
exploiter avg. score: 0.75, avg. epi length: 1359
# of episode :460
exploiter avg. score: 3.75, avg. epi length: 1450
# of episode :480
exploiter avg. score: 3.9, avg. epi length: 1401
# of episode :500
exploiter avg. score: 0.9, avg. epi length: 1398
# of episode :520
exploiter avg. score: 4.3, avg. epi length: 1502
# of episode :540
exploiter avg. score: 4.75, avg. epi length: 1524
# of episode :560
exploiter avg. score: -1.8, avg. epi length: 1430
# of episode :580
exploiter avg. score: 6.95, avg. epi length: 1542
# of episode :600
exploiter avg. score: 6.4, avg. epi length: 1453
# of episode :620
exploiter avg. score: 9.05, avg. epi length: 1572
# of episode :640
exploiter avg. score: 0.85, avg. epi length: 1362
# of episode :660
exploiter avg. score: 1.0, avg. epi length: 1397
# of episode :680
exploiter avg. score: 2.25, avg. epi length: 1426
# of episode :700
exploiter avg. score: 6.85, avg. epi length: 1444
# of episode :720
exploiter avg. score: 2.75, avg. epi length: 1436
# of episode :740
exploiter avg. score: -1.3, avg. epi length: 1458
# of episode :760
exploiter avg. score: -2.4, avg. epi length: 1373
# of episode :780
exploiter avg. score: -0.45, avg. epi length: 1557
# of episode :800
exploiter avg. score: 3.95, avg. epi length: 1581
# of episode :820
exploiter avg. score: -7.25, avg. epi length: 1273
# of episode :840
exploiter avg. score: 2.55, avg. epi length: 1498
# of episode :860
exploiter avg. score: -0.1, avg. epi length: 1425
# of episode :880
exploiter avg. score: 4.2, avg. epi length: 1397
# of episode :900
exploiter avg. score: 4.3, avg. epi length: 1513
# of episode :920
exploiter avg. score: 1.85, avg. epi length: 1545
# of episode :940
exploiter avg. score: 4.65, avg. epi length: 1532
# of episode :960
exploiter avg. score: 0.5, avg. epi length: 1486
# of episode :980
exploiter avg. score: 1.9, avg. epi length: 1438
Final score: 1.9, episode length: 1438
load model:  2320 2320mappo_single_1
model/pong_v1/selfplay/2320mappo_single_1
# of episode :0
exploiter avg. score: 0.25, avg. epi length: 1662
# of episode :20
exploiter avg. score: -12.95, avg. epi length: 1295
# of episode :40
exploiter avg. score: -11.85, avg. epi length: 1355
# of episode :60
exploiter avg. score: -4.85, avg. epi length: 1439
# of episode :80
exploiter avg. score: -8.0, avg. epi length: 1484
# of episode :100
exploiter avg. score: -2.05, avg. epi length: 1456
# of episode :120
exploiter avg. score: -0.95, avg. epi length: 1806
# of episode :140
exploiter avg. score: 3.55, avg. epi length: 1621
# of episode :160
exploiter avg. score: -11.15, avg. epi length: 1313
# of episode :180
exploiter avg. score: -10.25, avg. epi length: 1417
# of episode :200
exploiter avg. score: -12.5, avg. epi length: 1311
# of episode :220
exploiter avg. score: -10.3, avg. epi length: 1252
# of episode :240
exploiter avg. score: -3.15, avg. epi length: 1370
# of episode :260
exploiter avg. score: -12.9, avg. epi length: 1325
# of episode :280
exploiter avg. score: -17.85, avg. epi length: 1026
# of episode :300
exploiter avg. score: -11.45, avg. epi length: 1301
# of episode :320
exploiter avg. score: 3.5, avg. epi length: 1556
# of episode :340
exploiter avg. score: -2.8, avg. epi length: 1520
# of episode :360
exploiter avg. score: -14.6, avg. epi length: 1067
# of episode :380
exploiter avg. score: -18.4, avg. epi length: 887
# of episode :400
exploiter avg. score: -16.25, avg. epi length: 1155
# of episode :420
exploiter avg. score: -16.3, avg. epi length: 1102
# of episode :440
exploiter avg. score: -10.6, avg. epi length: 1154
# of episode :460
exploiter avg. score: -6.8, avg. epi length: 1417
# of episode :480
exploiter avg. score: -5.0, avg. epi length: 1551
# of episode :500
exploiter avg. score: -0.05, avg. epi length: 1612
# of episode :520
exploiter avg. score: -3.75, avg. epi length: 1564
# of episode :540
exploiter avg. score: 3.4, avg. epi length: 1779
# of episode :560
exploiter avg. score: -7.85, avg. epi length: 1461
# of episode :580
exploiter avg. score: -6.5, avg. epi length: 1668
# of episode :600
exploiter avg. score: -6.0, avg. epi length: 1262
# of episode :620
exploiter avg. score: -13.25, avg. epi length: 1272
# of episode :640
exploiter avg. score: -3.55, avg. epi length: 1621
# of episode :660
exploiter avg. score: -3.8, avg. epi length: 1592
# of episode :680
exploiter avg. score: -4.9, avg. epi length: 1592
# of episode :700
exploiter avg. score: -4.2, avg. epi length: 1461
# of episode :720
exploiter avg. score: -2.1, avg. epi length: 1576
# of episode :740
exploiter avg. score: -16.0, avg. epi length: 1106
# of episode :760
exploiter avg. score: -8.45, avg. epi length: 1318
# of episode :780
exploiter avg. score: -8.95, avg. epi length: 1471
# of episode :800
exploiter avg. score: -4.5, avg. epi length: 1555
# of episode :820
exploiter avg. score: -2.7, avg. epi length: 1444
# of episode :840
exploiter avg. score: -1.55, avg. epi length: 1684
# of episode :860
exploiter avg. score: -1.25, avg. epi length: 1607
# of episode :880
exploiter avg. score: -8.65, avg. epi length: 1275
# of episode :900
exploiter avg. score: -8.15, avg. epi length: 1486
# of episode :920
exploiter avg. score: -7.05, avg. epi length: 1471
# of episode :940
exploiter avg. score: -13.4, avg. epi length: 1194
# of episode :960
exploiter avg. score: -15.15, avg. epi length: 1232
# of episode :980
exploiter avg. score: -12.6, avg. epi length: 1337
Final score: -12.6, episode length: 1337
load model:  2340 2340mappo_single_1
model/pong_v1/selfplay/2340mappo_single_1
# of episode :0
exploiter avg. score: -0.95, avg. epi length: 1121
# of episode :20
exploiter avg. score: -14.45, avg. epi length: 1210
# of episode :40
exploiter avg. score: -11.7, avg. epi length: 1282
# of episode :60
exploiter avg. score: -5.95, avg. epi length: 1660
# of episode :80
exploiter avg. score: -5.95, avg. epi length: 1497
# of episode :100
exploiter avg. score: -8.7, avg. epi length: 1245
# of episode :120
exploiter avg. score: -13.15, avg. epi length: 1215
# of episode :140
exploiter avg. score: -19.35, avg. epi length: 843
# of episode :160
exploiter avg. score: -11.45, avg. epi length: 1389
# of episode :180
exploiter avg. score: -8.15, avg. epi length: 1464
# of episode :200
exploiter avg. score: -12.9, avg. epi length: 1131
# of episode :220
exploiter avg. score: -9.4, avg. epi length: 1400
# of episode :240
exploiter avg. score: -9.2, avg. epi length: 1313
# of episode :260
exploiter avg. score: -10.8, avg. epi length: 1466
# of episode :280
exploiter avg. score: -0.85, avg. epi length: 1725
# of episode :300
exploiter avg. score: -8.7, avg. epi length: 1433
# of episode :320
exploiter avg. score: -8.85, avg. epi length: 1430
# of episode :340
exploiter avg. score: -7.35, avg. epi length: 1504
